Transporter	Inhibitor	Ki	IC50	CellSystem	Substrate	Reference
ABCC2	flupirtine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ciprofloxacin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	desipramine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	doripenem		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	eflornithine_hydrochloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	oxybutynin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	primaquine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	dasatinib		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	cisapride_monohydrate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	octreotide_acetate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	mifepristone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ritonavir		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	racecadotril		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	cilostazol		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	chlordiazepoxide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	cefotaxime_sodium		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	quinidine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	chloroquine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	aminoglutethimide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	aprepitant		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	cytarabine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	misoprostol		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	fluphenazine_hydrochloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	adefovir_dipivoxil		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	telithromycin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	saquinavir		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	nelfinavir		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	fusidic_acid		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	rosuvastatin_calcium		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	cefazolin_sodium		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ofloxacin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	medroxyprogesterone_acetate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	felodipine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	simvastatin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	iloperidone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	lovastatin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	dronedarone_hydrochloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	nifedipine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	nicardipine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	danazol		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	drotaverine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	rabeprazole_sodium		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	praziquantel		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	nefazodone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	docetaxel		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	lapatinib_tosylate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	posaconazole		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	deferasirox		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	pazopanib		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	cinnarizine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ciglitazone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	rimonabant		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	scopolamine_hydrobromide_trihydrate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	mirtazapine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	natamycin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ondansetron		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	oxacillin_sodium		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	etoposide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	pentoxifylline		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	sildenafil_citrate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	felbinac		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	acarbose		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	amisulpride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	artemether		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	artemisinin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	atracurium_besylate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	brinzolamide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	carbidopa		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	m-chlorophenylpiperazine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	dolasetron_mesylate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	duloxetine_hydrochloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	travoprost		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	methylprednisolone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	gemifioxacin_mesylate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	adapalene		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	amikacin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	amrinone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	clomifene_citrate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	alvimopan		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	desmopressin_acetate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	doxycycline_hydrochloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	fesoterodine_fumarate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	perindopril_erbumine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	betamethasone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	dimenhydrinate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	doxepin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	strontium_ranelate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	lamivudine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	furosemide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	tenofovir_disoproxil_fumarate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	goserelin_acetate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	naloxone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	neomycin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	oxytocin_acetate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	levofloxacin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	vasopressin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	mafenide_acetate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	maprotiline		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	fulvestrant		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	tolbutamide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	triamcinolone_acetonide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	procainamide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	idazoxan		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	haloperidol		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	albendazole		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	piperacillin_sodium_salt		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	sulbactam		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	metocurine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	sid56422427		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	terazosine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	riluzole		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	rizatriptan_benzoate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	saxagliptin_hydrochloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	stepronin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	valdecoxib		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	hydroflumethazide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	isoniazid		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	pancuronium_bromide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	tolterodine_tartrate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	guanfacine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	tolnaftate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	flumazenil		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	pergolide_mesylate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	nicotine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	nitazoxanide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	olanzapine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	hydroxychloroquine_sulfate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	imipramine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	leucovorin_calcium		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	lidocaine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	lisinopril		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	lofepramine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	prednisolone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	propafenone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	r-apomorphine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	roxithromycin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	salmeterol_xinafoate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	selegiline_hydrochloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	sotalol		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	sulfadiazine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	enalapril_maleate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	eplerenone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	escitalopram_oxalate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	atorvastatin_calcium		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	telmisartan		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	omeprazole		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	cetrorelix_acetate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	cefpodoxime_proxetil		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	amiodarone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	isotretinoin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	tolvaptan		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	megestrol_acetate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	bicalutamide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	indinavir		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	tranilast		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	paclitaxel		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	fenofibrate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	valinomycin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	mevastatin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	rotenone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	oxiconazole_nitrate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ergocalciferol		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	toremifene_citrate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	diacerein		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	nitrofurantoin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	acetazolamide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	tazarotene		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	moclobemide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	nelarabine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	acyclovir		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	amoxapine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	acetaminophen		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	aripiprazole		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	atomoxetine_hydrochloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	carbon_tetrachloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	cefadroxil		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	disopyramide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	emtricitabine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	etoposide_phosphate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ziprasidone_mesylate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	primidone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	famotidine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	verapamil		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	piribedil		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	pravastatin_sodium		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	raltitrexed		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	molsidomine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	nadolol		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ketamine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ganciclovir		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	glipizide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	tamoxifen		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	thiacetazone		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ticlopidine_hydrochloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	tretinoin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	trimethoprim		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	vioxx		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	zalcitabine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	sparfloxacin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	spiramycin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	5-fluorouracil		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	sulfisoxazole		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	disulfiram		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	oseltamivir_phosphate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	mupirocin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	naproxen		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ornidazole		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	gliclazide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	pazufloxacin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	pemoline		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	pimecrolimus		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	febuxostat		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	dacarbazine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	amidotrizoate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ebastine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	calcitriol		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	budesonide		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	astemizole		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	loxapine_succinate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	ketoconazole		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	loteprednol_etabonate		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	oxaprozin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	undecylenic_acid		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	antipyrine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	azathioprine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	bexarotene		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	carmustine		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	clobazam		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	vildagliptin		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
ABCC2	procarbazine_hydrochloride		133	MRP2-expressing sf9 vesicles	estradiol-17beta-glucuronide	23956101
